,League,Season,ClubID,Player_name,PlayerID,Player_MarketValue,Player_possition
8108,Bundesliga,2019,18,Jonas Hofmann,7161,€7.00m ,Right Winger
8109,Bundesliga,2019,18,Patrick Herrmann,32711,€5.20m ,Right Winger
8110,Bundesliga,2019,18,Ibrahima Traoré,47285,€800k ,Right Winger
8111,Bundesliga,2019,18,Famana Quizera,504089,,Right Winger
8112,Bundesliga,2019,18,Raffael,19819,€1.20m ,Second Striker
8113,Bundesliga,2019,18,Marcus Thuram,318528,€22.50m ,Centre-Forward
8114,Bundesliga,2019,18,Breel Embolo,237662,€13.00m ,Centre-Forward
8115,Bundesliga,2019,533,Oliver Baumann,55089,€5.50m ,Goalkeeper
8116,Bundesliga,2019,533,Michael Esser,61989,€400k ,Goalkeeper
8117,Bundesliga,2019,533,Philipp Pentke,8246,€300k ,Goalkeeper
8118,Bundesliga,2019,533,Alexander Stolz,10329,€100k ,Goalkeeper
8119,Bundesliga,2019,533,Kevin Vogt,84435,€8.00m ,Centre-Back
8120,Bundesliga,2019,533,Benjamin Hübner,52348,€4.80m ,Centre-Back
8121,Bundesliga,2019,533,Kevin Akpoguma,160241,€4.80m ,Centre-Back
8122,Bundesliga,2019,533,Ermin Bicakcic,51676,€2.80m ,Centre-Back
8123,Bundesliga,2019,533,Lucas Ribeiro,605893,€2.30m ,Centre-Back
8124,Bundesliga,2019,533,Havard Nordtveit,42234,€1.60m ,Centre-Back
8125,Bundesliga,2019,533,Konstantinos Stafylidis,148967,€2.40m ,Left-Back
8126,Bundesliga,2019,533,Pavel Kaderabek,143798,€13.50m ,Right-Back
8127,Bundesliga,2019,533,Stefan Posch,223974,€11.00m ,Right-Back
8128,Bundesliga,2019,533,Joshua Brenet,207006,€2.40m ,Right-Back
8129,Bundesliga,2019,533,Florian Grillitsch,195736,€20.00m ,Defensive Midfield
8130,Bundesliga,2019,533,Diadié Samassékou,315604,€12.00m ,Defensive Midfield
8131,Bundesliga,2019,533,Sebastian Rudy,57051,€5.20m ,Defensive Midfield
8132,Bundesliga,2019,533,Melayro Bogarde,476915,,Defensive Midfield
8133,Bundesliga,2019,533,Dennis Geiger,251309,€11.00m ,Central Midfield
8134,Bundesliga,2019,533,Lukas Rupp,82863,€2.40m ,Central Midfield
8135,Bundesliga,2019,533,Ilay Elmkies,443752,€525k ,Central Midfield
8136,Bundesliga,2019,533,Robert Skov,270393,€10.50m ,Right Midfield
8137,Bundesliga,2019,533,Christoph Baumgartner,324278,€5.40m ,Attacking Midfield
8138,Bundesliga,2019,533,Leonardo Bittencourt,93844,€4.80m ,Attacking Midfield
8139,Bundesliga,2019,533,Robert Zulj,122676,€800k ,Attacking Midfield
8140,Bundesliga,2019,533,Jacob Bruun Larsen,293281,€11.00m ,Left Winger
8141,Bundesliga,2019,533,Vincenzo Grifo,185077,€5.50m ,Left Winger
8142,Bundesliga,2019,533,Steven Zuber,68033,€4.50m ,Left Winger
8143,Bundesliga,2019,533,Andrej Kramaric,46580,€30.50m ,Centre-Forward
8144,Bundesliga,2019,533,Ishak Belfodil,111039,€12.00m ,Centre-Forward
8145,Bundesliga,2019,533,Jürgen Locadia,166240,€8.00m ,Centre-Forward
8146,Bundesliga,2019,533,Ihlas Bebou,237164,€8.00m ,Centre-Forward
8147,Bundesliga,2019,533,Munas Dabbur,145866,€8.00m ,Centre-Forward
8148,Bundesliga,2019,533,Sargis Adamyan,125614,€4.00m ,Centre-Forward
8149,Bundesliga,2019,533,Ádám Szalai,39106,€1.60m ,Centre-Forward
8150,Bundesliga,2019,533,Maximilian Beier,578392,€300k ,Centre-Forward
8151,Bundesliga,2019,533,Chinedu Ekene,321099,€125k ,Centre-Forward
8152,Bundesliga,2019,33,Alexander Nübel,195778,€9.50m ,Goalkeeper
8153,Bundesliga,2019,33,Markus Schubert,296741,€1.80m ,Goalkeeper
8154,Bundesliga,2019,33,Michael Langer,19114,€100k ,Goalkeeper
8155,Bundesliga,2019,33,Ozan Kabak,361260,€29.00m ,Centre-Back
8156,Bundesliga,2019,33,Matija Nastasic,143559,€13.00m ,Centre-Back
8157,Bundesliga,2019,33,Salif Sané,126534,€9.50m ,Centre-Back
8158,Bundesliga,2019,33,Jean-Clair Todibo,605184,€9.00m ,Centre-Back
8159,Bundesliga,2019,33,Timo Becker,282349,€650k ,Centre-Back
8160,Bundesliga,2019,33,Malick Thiaw,521964,,Centre-Back
8161,Bundesliga,2019,33,Juan Miranda,341227,€4.00m ,Left-Back
8162,Bundesliga,2019,33,Bastian Oczipka,53437,€3.20m ,Left-Back
8163,Bundesliga,2019,33,Levent Mercan,388820,€900k ,Left-Back
8164,Bundesliga,2019,33,Jonas Carls,239972,€300k ,Left-Back
8165,Bundesliga,2019,33,Jonjoe Kenny,258883,€9.50m ,Right-Back
8166,Bundesliga,2019,33,Omar Mascarell,142031,€11.00m ,Defensive Midfield
8167,Bundesliga,2019,33,Benjamin Stambouli,127160,€9.50m ,Defensive Midfield
8168,Bundesliga,2019,33,Jonas Hofmann,227085,€175k ,Defensive Midfield
8169,Bundesliga,2019,33,Marcel Langer,236995,€50k ,Defensive Midfield
8170,Bundesliga,2019,33,Weston McKennie,332697,€20.00m ,Central Midfield
8171,Bundesliga,2019,33,Suat Serdar,261905,€20.00m ,Central Midfield
8172,Bundesliga,2019,33,Nassim Boujellab,346332,€900k ,Central Midfield
8173,Bundesliga,2019,33,Can Bozdogan,406609,,Central Midfield
8174,Bundesliga,2019,33,Alessandro Schöpf,118397,€4.00m ,Right Midfield
8175,Bundesliga,2019,33,Amine Harit,372711,€24.00m ,Attacking Midfield
8176,Bundesliga,2019,33,Fabian Reese,227102,€600k ,Left Winger
8177,Bundesliga,2019,33,Rabbi Matondo,404384,€8.00m ,Right Winger
8178,Bundesliga,2019,33,Daniel Caligiuri,38410,€4.00m ,Right Winger
8179,Bundesliga,2019,33,Benito Raman,112930,€8.00m ,Centre-Forward
8180,Bundesliga,2019,33,Mark Uth,112935,€6.00m ,Centre-Forward
8181,Bundesliga,2019,33,Michael Gregoritsch,120205,€5.50m ,Centre-Forward
8182,Bundesliga,2019,33,Ahmed Kutucu,452084,€5.40m ,Centre-Forward
8183,Bundesliga,2019,33,Guido Burgstaller,49239,€2.40m ,Centre-Forward
8184,Bundesliga,2019,33,Steven Skrzybski,93827,€1.60m ,Centre-Forward
8185,Bundesliga,2019,44,Rune Jarstein,24112,€800k ,Goalkeeper
8186,Bundesliga,2019,44,Thomas Kraft,39732,€600k ,Goalkeeper
8187,Bundesliga,2019,44,Dennis Smarsch,342966,€350k ,Goalkeeper
8188,Bundesliga,2019,44,Luis Klatte,335996,€125k ,Goalkeeper
8189,Bundesliga,2019,44,Niklas Stark,162434,€16.00m ,Centre-Back
8190,Bundesliga,2019,44,Karim Rekik,182579,€9.50m ,Centre-Back
8191,Bundesliga,2019,44,Dedryck Boyata,88262,€8.00m ,Centre-Back
8192,Bundesliga,2019,44,Jordan Torunarigha,227110,€6.50m ,Centre-Back
8193,Bundesliga,2019,44,Márton Dárdai,432281,€450k ,Centre-Back
8194,Bundesliga,2019,44,Florian Baak,296345,€350k ,Centre-Back
8195,Bundesliga,2019,44,Omar Rekik,578292,,Centre-Back
8196,Bundesliga,2019,44,Maximilian Mittelstädt,282660,€11.00m ,Left-Back
8197,Bundesliga,2019,44,Marvin Plattenhardt,89592,€5.50m ,Left-Back
8198,Bundesliga,2019,44,Luca Netz,524285,,Left-Back
8199,Bundesliga,2019,44,Marius Wolf,193900,€6.50m ,Right-Back
8200,Bundesliga,2019,44,Lukas Klünter,282577,€4.00m ,Right-Back
8201,Bundesliga,2019,44,Peter Pekarik,51100,€400k ,Right-Back
8202,Bundesliga,2019,44,Marko Grujic,222813,€14.50m ,Defensive Midfield
8203,Bundesliga,2019,44,Santiago Ascacíbar,423436,€8.00m ,Defensive Midfield
8204,Bundesliga,2019,44,Arne Maier,296397,€15.50m ,Central Midfield
8205,Bundesliga,2019,44,Eduard Löwen,260655,€5.50m ,Central Midfield
8206,Bundesliga,2019,44,Vladimir Darida,179643,€4.50m ,Central Midfield
8207,Bundesliga,2019,44,Per Ciljan Skjelbred,18918,€1.40m ,Central Midfield
8208,Bundesliga,2019,44,Julian Albrecht,392149,€300k ,Central Midfield
8209,Bundesliga,2019,44,Ondrej Duda,232418,€10.50m ,Attacking Midfield
8210,Bundesliga,2019,44,Lazar Samardzic,528833,€500k ,Attacking Midfield
8211,Bundesliga,2019,44,Sidney Friede,282658,€400k ,Attacking Midfield
8212,Bundesliga,2019,44,Maurice Covic,335479,€200k ,Attacking Midfield
8213,Bundesliga,2019,44,Daishawn Redan,361081,€3.60m ,Attack
8214,Bundesliga,2019,44,Mathew Leckie,126214,€2.20m ,Left Winger
8215,Bundesliga,2019,44,Salomon Kalou,7971,€1.60m ,Left Winger
8216,Bundesliga,2019,44,Dodi Lukébakio,303259,€17.00m ,Right Winger
8217,Bundesliga,2019,44,Javairô Dilrosun,315125,€14.50m ,Right Winger
8218,Bundesliga,2019,44,Alexander Esswein,45662,€800k ,Right Winger
8219,Bundesliga,2019,44,Palkó Dárdai,300508,€625k ,Right Winger
8220,Bundesliga,2019,44,Krzysztof Piatek,327757,€21.50m ,Centre-Forward
8221,Bundesliga,2019,44,Matheus Cunha,517894,€13.50m ,Centre-Forward
8222,Bundesliga,2019,44,Davie Selke,178459,€8.00m ,Centre-Forward
8223,Bundesliga,2019,44,Vedad Ibisevic,21175,€1.20m ,Centre-Forward
8224,Bundesliga,2019,44,Pascal Köpke,193877,€650k ,Centre-Forward
8225,Bundesliga,2019,44,Muhammed Kiprit,362746,€350k ,Centre-Forward
8226,Bundesliga,2019,44,Jessic Ngankam,448177,€300k ,Centre-Forward
8227,Bundesliga,2019,24,Kevin Trapp,45672,€8.00m ,Goalkeeper
8228,Bundesliga,2019,24,Frederik Rönnow,107775,€2.40m ,Goalkeeper
8229,Bundesliga,2019,24,Felix Wiedwald,44594,€475k ,Goalkeeper
8230,Bundesliga,2019,24,Jan Zimmermann,10917,€250k ,Goalkeeper
8231,Bundesliga,2019,24,Elias Bördner,569288,,Goalkeeper
8232,Bundesliga,2019,24,Evan Ndicka,371149,€22.50m ,Centre-Back
8233,Bundesliga,2019,24,Martin Hinteregger,85789,€14.50m ,Centre-Back
8234,Bundesliga,2019,24,Almamy Touré,216181,€6.50m ,Centre-Back
8235,Bundesliga,2019,24,Simon Falette,170927,€2.40m ,Centre-Back
8236,Bundesliga,2019,24,David Abraham,58178,€1.20m ,Centre-Back
8237,Bundesliga,2019,24,Makoto Hasebe,39259,€800k ,Centre-Back
8238,Bundesliga,2019,24,Marco Russ,16520,€400k ,Centre-Back
8239,Bundesliga,2019,24,Danny da Costa,85906,€8.00m ,Right-Back
8240,Bundesliga,2019,24,Timothy Chandler,49723,€2.40m ,Right-Back
8241,Bundesliga,2019,24,Erik Durm,93922,€1.60m ,Right-Back
8242,Bundesliga,2019,24,Stefan Ilsanker,40074,€2.40m ,Defensive Midfield
8243,Bundesliga,2019,24,Lucas Torró,213670,€2.40m ,Defensive Midfield
8244,Bundesliga,2019,24,Gelson Fernandes,20081,€1.20m ,Defensive Midfield
8245,Bundesliga,2019,24,Djibril Sow,212723,€9.50m ,Central Midfield
8246,Bundesliga,2019,24,Dominik Kohr,118847,€6.80m ,Central Midfield
8247,Bundesliga,2019,24,Sebastian Rode,44466,€4.00m ,Central Midfield
8248,Bundesliga,2019,24,Jonathan de Guzmán,31067,€1.20m ,Central Midfield
8249,Bundesliga,2019,24,Marijan Cavar,419255,€350k ,Central Midfield
8250,Bundesliga,2019,24,Nils Stendera,336329,€200k ,Central Midfield
8251,Bundesliga,2019,24,Sahverdi Cetin,342100,€200k ,Central Midfield
8252,Bundesliga,2019,24,Filip Kostic,161011,€32.00m ,Left Midfield
8253,Bundesliga,2019,24,Daichi Kamada,356141,€8.00m ,Attacking Midfield
8254,Bundesliga,2019,24,Mijat Gacinovic,215864,€7.00m ,Attacking Midfield
8255,Bundesliga,2019,24,Patrick Finger,406604,€150k ,Attacking Midfield
8256,Bundesliga,2019,24,Rodrigo Zalazar,606752,€50k ,Attacking Midfield
8257,Bundesliga,2019,24,Ante Rebic,187587,€24.00m ,Left Winger
8258,Bundesliga,2019,24,André Silva,198008,€16.00m ,Centre-Forward
8259,Bundesliga,2019,24,Gonçalo Paciência,181547,€12.00m ,Centre-Forward
8260,Bundesliga,2019,24,Bas Dost,56331,€6.50m ,Centre-Forward
8261,Bundesliga,2019,24,Dejan Joveljic,336382,€3.60m ,Centre-Forward
8262,Bundesliga,2019,82,Koen Casteels,108880,€10.50m ,Goalkeeper
8263,Bundesliga,2019,82,Pavao Pervan,51977,€650k ,Goalkeeper
8264,Bundesliga,2019,82,Phillip Menzel,284346,€150k ,Goalkeeper
8265,Bundesliga,2019,82,Niklas Klinger,192268,€100k ,Goalkeeper
8266,Bundesliga,2019,82,Lino Kasten,441994,,Goalkeeper
8267,Bundesliga,2019,82,John Anthony Brooks,124732,€12.00m ,Centre-Back
8268,Bundesliga,2019,82,Marin Pongracic,282144,€7.00m ,Centre-Back
8269,Bundesliga,2019,82,Felix Uduokhai,278343,€6.80m ,Centre-Back
8270,Bundesliga,2019,82,Robin Knoche,94201,€6.50m ,Centre-Back
8271,Bundesliga,2019,82,Marcel Tisserand,170463,€6.00m ,Centre-Back
8272,Bundesliga,2019,82,Jeffrey Bruma,88721,€3.20m ,Centre-Back
8273,Bundesliga,2019,82,Tim Siersleben,337092,€150k ,Centre-Back
8274,Bundesliga,2019,82,Jérôme Roussillon,127076,€16.00m ,Left-Back
8275,Bundesliga,2019,82,Paulo Otávio,221611,€800k ,Left-Back
8276,Bundesliga,2019,82,William,341710,€11.00m ,Right-Back
8277,Bundesliga,2019,82,Kevin Mbabu,183321,€6.50m ,Right-Back
8278,Bundesliga,2019,82,Josuha Guilavogui,93704,€11.00m ,Defensive Midfield
8279,Bundesliga,2019,82,Ignacio Camacho,58874,€2.40m ,Defensive Midfield
8280,Bundesliga,2019,82,Iba May,335954,€125k ,Defensive Midfield
8281,Bundesliga,2019,82,Maximilian Arnold,117674,€14.50m ,Central Midfield
8282,Bundesliga,2019,82,Xaver Schlager,223979,€12.00m ,Central Midfield
8283,Bundesliga,2019,82,Yannick Gerhardt,119277,€6.80m ,Central Midfield
8284,Bundesliga,2019,82,Elvis Rexhbecaj,280575,€4.00m ,Central Midfield
8285,Bundesliga,2019,82,Luca Horn,329814,€150k ,Left Midfield
8286,Bundesliga,2019,82,Yunus Malli,85352,€2.80m ,Attacking Midfield
8287,Bundesliga,2019,82,Julian Justvan,324861,€175k ,Attacking Midfield
8288,Bundesliga,2019,82,Josip Brekalo,293169,€13.50m ,Left Winger
8289,Bundesliga,2019,82,Victor Sá,381724,€3.50m ,Left Winger
8290,Bundesliga,2019,82,Ulysses Llanez,469858,€125k ,Left Winger
8291,Bundesliga,2019,82,Renato Steffen,194638,€4.00m ,Right Winger
8292,Bundesliga,2019,82,Felix Klaus,89591,€2.40m ,Right Winger
8293,Bundesliga,2019,82,Ismail Azzaoui,289507,€350k ,Right Winger
8294,Bundesliga,2019,82,Admir Mehmedi,66058,€8.00m ,Second Striker
8295,Bundesliga,2019,82,Wout Weghorst,228645,€21.50m ,Centre-Forward
8296,Bundesliga,2019,82,Daniel Ginczek,79501,€9.00m ,Centre-Forward
8297,Bundesliga,2019,82,Lukas Nmecha,314288,€3.60m ,Centre-Forward
8298,Bundesliga,2019,82,Mamoudou Karamoko,646782,€200k ,Centre-Forward
8299,Bundesliga,2019,82,Omar Marmoush,445939,€125k ,Centre-Forward
8300,Bundesliga,2019,86,Jiri Pavlenka,260053,€6.50m ,Goalkeeper
8301,Bundesliga,2019,86,Stefanos Kapino,68410,€800k ,Goalkeeper
8302,Bundesliga,2019,86,Luca Plogmann,335997,€450k ,Goalkeeper
8303,Bundesliga,2019,86,Kevin Vogt,84435,€8.00m ,Centre-Back
8304,Bundesliga,2019,86,Milos Veljkovic,202228,€5.20m ,Centre-Back
8305,Bundesliga,2019,86,Ömer Toprak,43512,€3.50m ,Centre-Back
8306,Bundesliga,2019,86,Marco Friedl,156990,€3.20m ,Centre-Back
8307,Bundesliga,2019,86,Niklas Moisander,5017,€1.20m ,Centre-Back
8308,Bundesliga,2019,86,Sebastian Langkamp,39094,€800k ,Centre-Back
8309,Bundesliga,2019,86,Niklas Wiemann,334238,€75k ,Centre-Back
8310,Bundesliga,2019,86,Ludwig Augustinsson,170646,€9.50m ,Left-Back
8311,Bundesliga,2019,86,Theodor Gebre Selassie,60632,€1.40m ,Right-Back
8312,Bundesliga,2019,86,Michael Lang,51346,€950k ,Right-Back
8313,Bundesliga,2019,86,Simon Straudi,379879,€200k ,Right-Back
8314,Bundesliga,2019,86,Nuri Sahin,31095,€1.20m ,Defensive Midfield
8315,Bundesliga,2019,86,Philipp Bargfrede,42033,€1.20m ,Defensive Midfield
8316,Bundesliga,2019,86,Christian Groß,58396,€300k ,Defensive Midfield
8317,Bundesliga,2019,86,Ilia Gruev,381753,€200k ,Defensive Midfield
8318,Bundesliga,2019,86,Julian Rieckmann,380078,€150k ,Defensive Midfield
8319,Bundesliga,2019,86,Maximilian Eggestein,190284,€13.00m ,Central Midfield
8320,Bundesliga,2019,86,Kevin Möhwald,94137,€2.80m ,Central Midfield
8321,Bundesliga,2019,86,Davy Klaassen,182932,€12.00m ,Attacking Midfield
8322,Bundesliga,2019,86,Leonardo Bittencourt,93844,€4.80m ,Attacking Midfield
8323,Bundesliga,2019,86,David Philipp,342165,€100k ,Attacking Midfield
8324,Bundesliga,2019,86,Milot Rashica,291739,€28.00m ,Right Winger
8325,Bundesliga,2019,86,Martin Harnik,31159,€1.00m ,Right Winger
8326,Bundesliga,2019,86,Fin Bartels,36207,€800k ,Right Winger
8327,Bundesliga,2019,86,Benjamin Goller,388058,€725k ,Right Winger
8328,Bundesliga,2019,86,Davie Selke,178459,€8.00m ,Centre-Forward
8329,Bundesliga,2019,86,Josh Sargent,393325,€6.70m ,Centre-Forward
8330,Bundesliga,2019,86,Johannes Eggestein,251303,€4.50m ,Centre-Forward
8331,Bundesliga,2019,86,Yuya Osako,108650,€3.50m ,Centre-Forward
8332,Bundesliga,2019,86,Niclas Füllkrug,75489,€3.50m ,Centre-Forward
8333,Bundesliga,2019,86,Claudio Pizarro,532,€400k ,Centre-Forward
8334,Bundesliga,2019,86,Nick Woltemade,455661,€325k ,Centre-Forward
8335,Bundesliga,2019,86,Luc Ihorst,447730,€150k ,Centre-Forward
8336,Bundesliga,2019,60,Alexander Schwolow,93763,€7.00m ,Goalkeeper
8337,Bundesliga,2019,60,Mark Flekken,125714,€950k ,Goalkeeper
8338,Bundesliga,2019,60,Niclas Thiede,348778,€200k ,Goalkeeper
8339,Bundesliga,2019,60,Robin Koch,328784,€14.50m ,Centre-Back
8340,Bundesliga,2019,60,Philipp Lienhart,225657,€9.00m ,Centre-Back
8341,Bundesliga,2019,60,Dominique Heintz,110036,€8.00m ,Centre-Back
8342,Bundesliga,2019,60,Nico Schlotterbeck,388198,€4.00m ,Centre-Back
8343,Bundesliga,2019,60,Manuel Gulde,45683,€2.40m ,Centre-Back
8344,Bundesliga,2019,60,Christian Günter,93707,€9.50m ,Left-Back
8345,Bundesliga,2019,60,Luca Itter,296378,€1.80m ,Left-Back
8346,Bundesliga,2019,60,Jonathan Schmid,70285,€4.00m ,Right-Back
8347,Bundesliga,2019,60,Lukas Kübler,93604,€2.00m ,Right-Back
8348,Bundesliga,2019,60,Nicolas Höfler,55099,€3.50m ,Defensive Midfield
8349,Bundesliga,2019,60,Amir Abrashi,66005,€1.60m ,Defensive Midfield
8350,Bundesliga,2019,60,Mike Frantz,30942,€650k ,Defensive Midfield
8351,Bundesliga,2019,60,Yannik Keitel,342039,€450k ,Defensive Midfield
8352,Bundesliga,2019,60,Janik Haberer,177779,€8.00m ,Central Midfield
8353,Bundesliga,2019,60,Jérôme Gondorf,77108,€600k ,Central Midfield
8354,Bundesliga,2019,60,Lino Tempelmann,378883,€525k ,Central Midfield
8355,Bundesliga,2019,60,Vincenzo Grifo,185077,€5.50m ,Left Winger
8356,Bundesliga,2019,60,Florian Kath,218011,€400k ,Left Winger
8357,Bundesliga,2019,60,Roland Sallai,332798,€3.50m ,Right Winger
8358,Bundesliga,2019,60,Chang-hoon Kwon,259350,€3.20m ,Right Winger
8359,Bundesliga,2019,60,Brandon Borrello,293592,€950k ,Right Winger
8360,Bundesliga,2019,60,Yoric Ravet,82461,€725k ,Right Winger
8361,Bundesliga,2019,60,Luca Waldschmidt,196095,€16.00m ,Second Striker
8362,Bundesliga,2019,60,Woo-yeong Jeong,297583,€1.80m ,Second Striker
8363,Bundesliga,2019,60,Nils Petersen,42936,€6.50m ,Centre-Forward
8364,Bundesliga,2019,60,Lucas Höler,248999,€3.20m ,Centre-Forward
8365,Bundesliga,2019,60,Tim Kleindienst,193033,€2.20m ,Centre-Forward
8366,Bundesliga,2019,39,Robin Zentner,160963,€3.20m ,Goalkeeper
8367,Bundesliga,2019,39,Florian Müller,284769,€2.40m ,Goalkeeper
8368,Bundesliga,2019,39,Omer Hanin,211530,€300k ,Goalkeeper
8369,Bundesliga,2019,39,Finn Dahmen,251299,€150k ,Goalkeeper
8370,Bundesliga,2019,39,Moussa Niakhaté,291200,€11.00m ,Centre-Back
8371,Bundesliga,2019,39,Jerry St. Juste,288253,€7.00m ,Centre-Back
8372,Bundesliga,2019,39,Jeffrey Bruma,88721,€3.20m ,Centre-Back
8373,Bundesliga,2019,39,Stefan Bell,82350,€1.40m ,Centre-Back
8374,Bundesliga,2019,39,Alexander Hack,126281,€1.00m ,Centre-Back
8375,Bundesliga,2019,39,Ahmet Gürleyen,397696,€350k ,Centre-Back
8376,Bundesliga,2019,39,Aarón Martín,251878,€10.50m ,Left-Back
8377,Bundesliga,2019,39,Jonathan Meier,379989,€625k ,Left-Back
8378,Bundesliga,2019,39,Niklas Kölle,369881,€100k ,Left-Back
8379,Bundesliga,2019,39,Ridle Baku,327251,€5.00m ,Right-Back
8380,Bundesliga,2019,39,Ronaël Pierre-Gabriel,410185,€3.60m ,Right-Back
8381,Bundesliga,2019,39,Daniel Brosinski,43984,€2.00m ,Right-Back
8382,Bundesliga,2019,39,Phillipp Mwene,127573,€800k ,Right-Back
8383,Bundesliga,2019,39,Niklas Tauer,470815,€200k ,Defensive Midfield
8384,Bundesliga,2019,39,Pierre Kunde,339829,€8.00m ,Central Midfield
8385,Bundesliga,2019,39,Edimilson Fernandes,247555,€5.50m ,Central Midfield
8386,Bundesliga,2019,39,Leandro Barreiro,357233,€3.20m ,Central Midfield
8387,Bundesliga,2019,39,Danny Latza,39025,€2.80m ,Central Midfield
8388,Bundesliga,2019,39,Levin Öztunali,168543,€2.80m ,Central Midfield
8389,Bundesliga,2019,39,Merveille Papela,405689,€100k ,Central Midfield
8390,Bundesliga,2019,39,Jean-Paul Boëtius,182574,€4.80m ,Attacking Midfield
8391,Bundesliga,2019,39,Alexandru Maxim,129513,€1.60m ,Attacking Midfield
8392,Bundesliga,2019,39,Erkan Eyibil,405692,,Attacking Midfield
8393,Bundesliga,2019,39,Jean-Philippe Mateta,420002,€17.50m ,Centre-Forward
8394,Bundesliga,2019,39,Robin Quaison,206542,€10.50m ,Centre-Forward
8395,Bundesliga,2019,39,Karim Onisiwo,119234,€3.50m ,Centre-Forward
8396,Bundesliga,2019,39,Taiwo Awoniyi,295313,€3.20m ,Centre-Forward
8397,Bundesliga,2019,39,Jonathan Burkardt,333647,€1.80m ,Centre-Forward
8398,Bundesliga,2019,39,Ádám Szalai,39106,€1.60m ,Centre-Forward
8399,Bundesliga,2019,39,Dong-won Ji,164265,€1.40m ,Centre-Forward
8400,Bundesliga,2019,39,Cyrill Akono,506855,€450k ,Centre-Forward
8401,Bundesliga,2019,167,Tomas Koubek,146714,€3.50m ,Goalkeeper
8402,Bundesliga,2019,167,Andreas Luthe,41323,€400k ,Goalkeeper
8403,Bundesliga,2019,167,Fabian Giefer,53408,€300k ,Goalkeeper
8404,Bundesliga,2019,167,Benjamin Leneis,381250,€200k ,Goalkeeper
8405,Bundesliga,2019,167,Jeffrey Gouweleeuw,106405,€9.50m ,Centre-Back
8406,Bundesliga,2019,167,Tin Jedvaj,206386,€7.00m ,Centre-Back
8407,Bundesliga,2019,167,Felix Uduokhai,278343,€6.80m ,Centre-Back
8408,Bundesliga,2019,167,Reece Oxford,314295,€2.30m ,Centre-Back
8409,Bundesliga,2019,167,Marek Suchy,34542,€1.40m ,Centre-Back
8410,Bundesliga,2019,167,Philipp Max,111275,€13.50m ,Left-Back
8411,Bundesliga,2019,167,Iago,520468,€4.00m ,Left-Back
8412,Bundesliga,2019,167,Mads Pedersen,288429,€725k ,Left-Back
8413,Bundesliga,2019,167,Raphael Framberger,146163,€1.20m ,Right-Back
8414,Bundesliga,2019,167,Stephan Lichtsteiner,2865,€800k ,Right-Back
8415,Bundesliga,2019,167,Georg Teigl,81698,€550k ,Right-Back
8416,Bundesliga,2019,167,Simon Asta,392131,€250k ,Right-Back
8417,Bundesliga,2019,167,Jozo Stanic,333450,€200k ,Right-Back
8418,Bundesliga,2019,167,Rani Khedira,124410,€8.00m ,Defensive Midfield
8419,Bundesliga,2019,167,Carlos Gruezo,189475,€1.60m ,Defensive Midfield
8420,Bundesliga,2019,167,Daniel Baier,4018,€400k ,Defensive Midfield
8421,Bundesliga,2019,167,Tim Rieder,111277,€300k ,Defensive Midfield
8422,Bundesliga,2019,167,Stefano Russo,343332,€100k ,Defensive Midfield
8423,Bundesliga,2019,167,Eduard Löwen,260655,€5.50m ,Central Midfield
8424,Bundesliga,2019,167,Felix Götze,330635,€725k ,Central Midfield
8425,Bundesliga,2019,167,Jan Moravek,63022,€600k ,Central Midfield
8426,Bundesliga,2019,167,Fredrik Jensen,249157,€2.00m ,Attacking Midfield
8427,Bundesliga,2019,167,Rubén Vargas,345886,€9.00m ,Left Winger
8428,Bundesliga,2019,167,Marco Richter,279009,€8.00m ,Right Winger
8429,Bundesliga,2019,167,André Hahn,42783,€1.60m ,Right Winger
8430,Bundesliga,2019,167,Noah Joel Sarenren Bazee,283001,€725k ,Right Winger
8431,Bundesliga,2019,167,Florian Niederlechner,152963,€8.00m ,Centre-Forward
8432,Bundesliga,2019,167,Michael Gregoritsch,120205,€5.50m ,Centre-Forward
8433,Bundesliga,2019,167,Alfred Finnbogason,90024,€5.50m ,Centre-Forward
8434,Bundesliga,2019,167,Sergio Córdova,377387,€1.60m ,Centre-Forward
8435,Bundesliga,2019,167,Julian Schieber,58124,€600k ,Centre-Forward
8436,Bundesliga,2019,167,Maurice Malone,405568,€325k ,Centre-Forward
8437,Bundesliga,2019,167,Seong-hoon Cheon,545503,€250k ,Centre-Forward
8438,Bundesliga,2019,3,Timo Horn,84938,€4.00m ,Goalkeeper
8439,Bundesliga,2019,3,Thomas Kessler,5072,€250k ,Goalkeeper
8440,Bundesliga,2019,3,Julian Krahl,337082,€200k ,Goalkeeper
8441,Bundesliga,2019,3,Brady Scott,370844,€100k ,Goalkeeper
8442,Bundesliga,2019,3,Sebastiaan Bornauw,338629,€11.00m ,Centre-Back
8443,Bundesliga,2019,3,Jorge Meré,286779,€4.80m ,Centre-Back
8444,Bundesliga,2019,3,Toni Leistner,86916,€2.00m ,Centre-Back
8445,Bundesliga,2019,3,Rafael Czichos,84150,€1.70m ,Centre-Back
8446,Bundesliga,2019,3,Lasse Sobiech,79503,€950k ,Centre-Back
8447,Bundesliga,2019,3,Robert Voloder,452392,,Centre-Back
8448,Bundesliga,2019,3,Jonas Hector,108537,€6.80m ,Left-Back
8449,Bundesliga,2019,3,Noah Katterbach,469949,€6.30m ,Left-Back
